12 517 56064.00 I  0.027780 0.000023  0.387562 0.000023  I-0.5626929 0.0000048  0.9557 0.0034  I    -0.057    0.052    -0.419    0.066  0.027811  0.387502 -0.5626890    -0.129    -0.346  
12 518 56065.00 I  0.029213 0.000023  0.388358 0.000022  I-0.5635986 0.0000049  0.8328 0.0034  I    -0.090    0.052    -0.371    0.066  0.029234  0.388335 -0.5636053    -0.223    -0.299  
12 519 56066.00 I  0.030346 0.000022  0.388902 0.000021  I-0.5643424 0.0000048  0.6616 0.0033  I    -0.133    0.066    -0.312    0.041  0.030346  0.388884 -0.5643392    -0.226    -0.250  
12 520 56067.00 I  0.031385 0.000024  0.389102 0.000022  I-0.5649315 0.0000043  0.5194 0.0031  I    -0.128    0.043    -0.299    0.045  0.031434  0.389058 -0.5649455    -0.186    -0.199  
12 521 56068.00 I  0.032268 0.000025  0.389318 0.000021  I-0.5653962 0.0000038  0.4222 0.0033  I    -0.110    0.043    -0.292    0.045  0.032275  0.389282 -0.5653980    -0.137    -0.147  
12 522 56069.00 I  0.033175 0.000013  0.389814 0.000012  I-0.5657943 0.0000050  0.3803 0.0029  I    -0.089    0.119    -0.274    0.047  0.033210  0.389771 -0.5657928    -0.078    -0.097  
12 523 56070.00 I  0.034199 0.000030  0.390538 0.000020  I-0.5661755 0.0000045  0.3944 0.0034  I    -0.068    0.119    -0.263    0.044  0.034221  0.390526 -0.5661696    -0.073    -0.096  
12 524 56071.00 I  0.035435 0.000031  0.391255 0.000019  I-0.5665975 0.0000045  0.4517 0.0033  I    -0.058    0.119    -0.269    0.044  0.035455  0.391205 -0.5665821    -0.082    -0.117  
12 525 56072.00 I  0.037045 0.000032  0.391908 0.000019  I-0.5670919 0.0000048  0.5480 0.0035  I    -0.066    0.119    -0.283    0.044  0.037074  0.391898 -0.5670903    -0.093    -0.149  
12 526 56073.00 I  0.039056 0.000031  0.392535 0.000018  I-0.5677043 0.0000054  0.6767 0.0038  I    -0.082    0.040    -0.299    0.037  0.039082  0.392483 -0.5677077    -0.100    -0.185  
12 527 56074.00 I  0.041062 0.000032  0.393192 0.000019  I-0.5684455 0.0000059  0.8058 0.0039  I    -0.095    0.040    -0.299    0.037  0.041109  0.393177 -0.5684351    -0.108    -0.221  
12 528 56075.00 I  0.042944 0.000037  0.393889 0.000022  I-0.5693193 0.0000057  0.9449 0.0046  I    -0.108    0.040    -0.323    0.054  0.042920  0.393837 -0.5693419    -0.102    -0.231  
12 529 56076.00 I  0.044624 0.000026  0.394705 0.000016  I-0.5703324 0.0000070  1.0754 0.0038  I    -0.122    0.119    -0.372    0.069  0.044706  0.394674 -0.5703691    -0.112    -0.261  
12 530 56077.00 I  0.045643 0.000025  0.395472 0.000018  I-0.5714580 0.0000051  1.1698 0.0044  I    -0.135    0.119    -0.416    0.047  0.045635  0.395458 -0.5714640    -0.124    -0.283  
12 531 56078.00 I  0.046262 0.000024  0.396005 0.000018  I-0.5726569 0.0000052  1.2191 0.0039  I    -0.145    0.119    -0.440    0.047  0.046295  0.395962 -0.5726044    -0.105    -0.410  
12 6 1 56079.00 I  0.046886 0.000024  0.396574 0.000017  I-0.5738719 0.0000058  1.1957 0.0041  I    -0.148    0.119    -0.447    0.047  0.046904  0.396529 -0.5738579    -0.126    -0.424  
12 6 2 56080.00 I  0.047732 0.000023  0.397186 0.000017  I-0.5750134 0.0000063  1.0675 0.0045  I    -0.149    0.119    -0.432    0.047  0.047752  0.397169 -0.5750136    -0.151    -0.414  
12 6 3 56081.00 I  0.048848 0.000014  0.397637 0.000013  I-0.5759962 0.0000068  0.9070 0.0047  I    -0.158    0.119    -0.389    0.034  0.048883  0.397593 -0.5759777    -0.177    -0.388  
12 6 4 56082.00 I  0.050159 0.000018  0.397891 0.000018  I-0.5768192 0.0000070  0.7219 0.0061  I    -0.184    0.119    -0.343    0.045  0.050164  0.397885 -0.5768206    -0.202    -0.346  
12 6 5 56083.00 I  0.051714 0.000016  0.398179 0.000021  I-0.5774521 0.0000102  0.5733 0.0052  I    -0.219    0.119    -0.326    0.059  0.051748  0.398092 -0.5774835    -0.224    -0.306  
12 6 6 56084.00 I  0.053270 0.000021  0.398649 0.000026  I-0.5780231 0.0000077  0.5968 0.0065  I    -0.240    0.119    -0.335    0.061  0.053303  0.398675 -0.5780250    -0.244    -0.266  
12 6 7 56085.00 I  0.054806 0.000021  0.399020 0.000028  I-0.5786736 0.0000081  0.7040 0.0055  I    -0.238    0.119    -0.349    0.061  0.054801  0.398944 -0.5786822    -0.230    -0.265  
12 6 8 56086.00 I  0.056508 0.000021  0.399530 0.000029  I-0.5794428 0.0000078  0.8461 0.0056  I    -0.218    0.119    -0.354    0.061  0.056559  0.399505 -0.5794676    -0.203    -0.275  
12 6 9 56087.00 I  0.058224 0.000021  0.400034 0.000030  I-0.5803438 0.0000077  0.9221 0.0058  I    -0.182    0.119    -0.340    0.061  0.058236  0.400027 -0.5803155    -0.203    -0.290  
12 610 56088.00 I  0.059943 0.000020  0.400520 0.000027  I-0.5812409 0.0000087  0.8598 0.0050  I    -0.159    0.119    -0.299    0.063  0.059975  0.400443 -0.5812728    -0.211    -0.305  
12 611 56089.00 I  0.061721 0.000022  0.401403 0.000027  I-0.5820641 0.0000064  0.7998 0.0060  I    -0.151    0.119    -0.260    0.056  0.061732  0.401401 -0.5820705    -0.212    -0.315  
12 612 56090.00 I  0.063498 0.000018  0.402584 0.000022  I-0.5828421 0.0000082  0.7447 0.0041  I    -0.151    0.119    -0.260    0.048  0.063526  0.402509 -0.5828366    -0.207    -0.316  
12 613 56091.00 I  0.064923 0.000022  0.403878 0.000023  I-0.5835328 0.0000051  0.6275 0.0047  I    -0.148    0.043    -0.288    0.070  0.064962  0.403874 -0.5835287    -0.191    -0.301  
12 614 56092.00 I  0.065970 0.000021  0.404760 0.000022  I-0.5840883 0.0000046  0.4840 0.0034  I    -0.152    0.043    -0.295    0.070  0.065967  0.404715 -0.5840927    -0.165    -0.228  
12 615 56093.00 I  0.066855 0.000020  0.405204 0.000022  I-0.5844962 0.0000044  0.3267 0.0031  I    -0.164    0.043    -0.274    0.070  0.066912  0.405172 -0.5844996    -0.133    -0.135  
12 616 56094.00 I  0.067619 0.000018  0.405455 0.000021  I-0.5847581 0.0000041  0.2184 0.0040  I    -0.169    0.043    -0.262    0.063  0.067613  0.405417 -0.5847645    -0.137    -0.153  
12 617 56095.00 I  0.068629 0.000022  0.405650 0.000022  I-0.5849351 0.0000068  0.1163 0.0039  I    -0.157    0.056    -0.286    0.096  0.068671  0.405618 -0.5849684    -0.158    -0.216  
12 618 56096.00 I  0.070083 0.000023  0.405892 0.000021  I-0.5849851 0.0000067 -0.0025 0.0066  I    -0.145    0.056    -0.311    0.096  0.070078  0.405863 -0.5850269    -0.188    -0.289  
12 619 56097.00 I  0.071895 0.000020  0.406262 0.000018  I-0.5849518 0.0000113 -0.0561 0.0048  I    -0.149    0.059    -0.313    0.110  0.071947  0.406222 -0.5849518    -0.219    -0.356  
12 620 56098.00 I  0.073697 0.000023  0.406819 0.000031  I-0.5848824 0.0000068 -0.0813 0.0066  I    -0.165    0.041    -0.298    0.078  0.073719  0.406799 -0.5848340    -0.227    -0.336  
12 621 56099.00 I  0.075531 0.000026  0.407384 0.000031  I-0.5847996 0.0000068 -0.0752 0.0050  I    -0.186    0.041    -0.282    0.078  0.075527  0.407342 -0.5847583    -0.228    -0.283  
12 622 56100.00 I  0.077341 0.000026  0.407977 0.000031  I-0.5847501 0.0000072 -0.0149 0.0049  I    -0.218    0.041    -0.266    0.078  0.077422  0.407945 -0.5847443    -0.231    -0.226  
12 623 56101.00 I  0.078925 0.000022  0.408466 0.000027  I-0.5847991 0.0000070  0.1332 0.0050  I    -0.251    0.119    -0.229    0.049  0.078904  0.408461 -0.5848059    -0.278    -0.220  
12 624 56102.00 I  0.080837 0.000036  0.408552 0.000029  I-0.5850136 0.0000069  0.2726 0.0049  I    -0.277    0.061    -0.209    0.079  0.080862  0.408502 -0.5850064    -0.337    -0.230  
12 625 56103.00 I  0.083074 0.000036  0.408552 0.000029  I-0.5853254 0.0000070  0.3554 0.0051  I    -0.294    0.061    -0.209    0.079  0.083114  0.408517 -0.5853030    -0.388    -0.240  
12 626 56104.00 I  0.085287 0.000036  0.408587 0.000015  I-0.5857231 0.0000074  0.4343 0.0039  I    -0.301    0.088    -0.230    0.102  0.085285  0.408564 -0.5857136    -0.429    -0.250  
12 627 56105.00 I  0.087411 0.000036  0.408710 0.000015  I-0.5861642 0.0000034  0.4240 0.0040  I    -0.297    0.040    -0.254    0.057  0.087439  0.408651 -0.5861801    -0.400    -0.254  
12 628 56106.00 I  0.089463 0.000035  0.409012 0.000015  I-0.5865347 0.0000032  0.3047 0.0021  I    -0.283    0.040    -0.273    0.057  0.089473  0.409002 -0.5865662    -0.345    -0.256  
12 629 56107.00 I  0.091315 0.000035  0.409285 0.000016  I-0.5867620 0.0000025  0.1506 0.0019  I    -0.264    0.040    -0.284    0.057  0.091346  0.409225 -0.5867776    -0.281    -0.255  
12 630 56108.00 I  0.092766 0.000019  0.409393 0.000014  I-0.5868367 0.0000022 -0.0011 0.0018  I    -0.250    0.119    -0.273    0.045  0.092800  0.409392 -0.5868238    -0.256    -0.237  
12 7 1 56109.00 I  0.094068 0.000023  0.409208 0.000017  I 0.4132375 0.0000027 -0.1447 0.0017  I    -0.240    0.119    -0.240    0.049  0.094064  0.409151  0.4131816    -0.242    -0.210  
12 7 2 56110.00 I  0.095601 0.000022  0.408966 0.000017  I 0.4134344 0.0000026 -0.2333 0.0037  I    -0.229    0.045    -0.213    0.034  0.095640  0.408939  0.4133963    -0.216    -0.170  
12 7 3 56111.00 I  0.097254 0.000022  0.408672 0.000017  I 0.4136664 0.0000069 -0.2087 0.0026  I    -0.216    0.116    -0.211    0.073  0.097268  0.408650  0.4136688    -0.206    -0.143  
12 7 4 56112.00 I  0.098895 0.000024  0.408328 0.000020  I 0.4138372 0.0000046 -0.1404 0.0043  I    -0.209    0.075    -0.230    0.062  0.098946  0.408274  0.4137809    -0.183    -0.148  
12 7 5 56113.00 I  0.100492 0.000024  0.407980 0.000020  I 0.4139396 0.0000051 -0.0493 0.0034  I    -0.199    0.075    -0.250    0.062  0.100502  0.407981  0.4138739    -0.162    -0.166  
12 7 6 56114.00 I  0.102484 0.000023  0.407598 0.000019  I 0.4139105 0.0000050  0.1177 0.0037  I    -0.190    0.075    -0.267    0.062  0.102491  0.407531  0.4138922    -0.148    -0.186  
12 7 7 56115.00 I  0.105019 0.000019  0.407532 0.000017  I 0.4137221 0.0000054  0.2310 0.0037  I    -0.189    0.100    -0.272    0.062  0.105059  0.407518  0.4137229    -0.176    -0.200  
12 7 8 56116.00 I  0.107675 0.000019  0.407632 0.000021  I 0.4134669 0.0000055  0.2892 0.0041  I    -0.198    0.044    -0.248    0.036  0.107683  0.407590  0.4134589    -0.218    -0.209  
12 7 9 56117.00 I  0.110029 0.000017  0.407770 0.000023  I 0.4131610 0.0000062  0.2956 0.0045  I    -0.219    0.043    -0.217    0.052  0.110089  0.407731  0.4131662    -0.255    -0.213  
12 710 56118.00 I  0.111872 0.000014  0.407806 0.000020  I 0.4129032 0.0000072  0.2194 0.0041  I    -0.236    0.046    -0.219    0.055  0.111864  0.407792  0.4128977    -0.282    -0.210  
12 711 56119.00 I  0.113394 0.000018  0.407595 0.000021  I 0.4127281 0.0000054  0.1255 0.0045  I    -0.235    0.119    -0.258    0.049  0.113448  0.407539  0.4127029    -0.265    -0.220  
12 712 56120.00 I  0.114894 0.000017  0.407302 0.000020  I 0.4126893 0.0000054 -0.0798 0.0039  I    -0.224    0.119    -0.291    0.049  0.114869  0.407288  0.4126306    -0.230    -0.229  
12 713 56121.00 I  0.116596 0.000018  0.407068 0.000020  I 0.4128718 0.0000055 -0.2376 0.0043  I    -0.216    0.119    -0.280    0.049  0.116662  0.407013  0.4128536    -0.191    -0.231  
12 714 56122.00 I  0.118292 0.000017  0.407147 0.000016  I 0.4131207 0.0000067 -0.2640 0.0037  I    -0.203    0.119    -0.238    0.057  0.118293  0.407111  0.4131009    -0.196    -0.193  
12 715 56123.00 I  0.119895 0.000016  0.407352 0.000017  I 0.4134191 0.0000050 -0.3482 0.0042  I    -0.184    0.047    -0.190    0.047  0.119936  0.407332  0.4133776    -0.214    -0.137  
12 716 56124.00 I  0.121371 0.000016  0.407305 0.000017  I 0.4137890 0.0000051 -0.3483 0.0046  I    -0.168    0.047    -0.141    0.047  0.121393  0.407270  0.4137799    -0.219    -0.077  
12 717 56125.00 I  0.122793 0.000012  0.407081 0.000015  I 0.4140682 0.0000077 -0.2061 0.0040  I    -0.164    0.068    -0.096    0.050  0.122814  0.407047  0.4140680    -0.231    -0.023  
12 718 56126.00 I  0.124435 0.000017  0.406882 0.000018  I 0.4142135 0.0000061 -0.1008 0.0051  I    -0.164    0.049    -0.072    0.032  0.124435  0.406840  0.4141897    -0.188    -0.023  
12 719 56127.00 I  0.126184 0.000016  0.406665 0.000018  I 0.4142499 0.0000068  0.0642 0.0043  I    -0.142    0.049    -0.085    0.032  0.126239  0.406643  0.4142080    -0.135    -0.040  
12 720 56128.00 I  0.127733 0.000016  0.406308 0.000018  I 0.4140718 0.0000060  0.2692 0.0051  I    -0.123    0.049    -0.101    0.032  0.127745  0.406264  0.4140650    -0.089    -0.063  
12 721 56129.00 I  0.129202 0.000016  0.405806 0.000015  I 0.4137326 0.0000076  0.4111 0.0042  I    -0.127    0.119    -0.108    0.012  0.129227  0.405785  0.4137358    -0.102    -0.089  
12 722 56130.00 I  0.130768 0.000018  0.405164 0.000018  I 0.4132590 0.0000058  0.5249 0.0048  I    -0.152    0.119    -0.114    0.100  0.130787  0.405125  0.4132710    -0.138    -0.117  
12 723 56131.00 I  0.132346 0.000018  0.404570 0.000018  I 0.4127044 0.0000060  0.5740 0.0049  I    -0.185    0.119    -0.128    0.100  0.132387  0.404523  0.4127181    -0.169    -0.247  
12 724 56132.00 I  0.133923 0.000013  0.404036 0.000016  I 0.4121292 0.0000079  0.5687 0.0037  I    -0.218    0.119    -0.133    0.166  0.133932  0.404018  0.4121307    -0.200    -0.303  
12 725 56133.00 I  0.135582 0.000018  0.403314 0.000027  I 0.4115821 0.0000043  0.5181 0.0045  I    -0.253    0.040    -0.111    0.097  0.135614  0.403272  0.4115946    -0.246    -0.239  
12 726 56134.00 I  0.137251 0.000020  0.402561 0.000027  I 0.4111164 0.0000041  0.3972 0.0030  I    -0.284    0.040    -0.080    0.097  0.137280  0.402524  0.4110659    -0.296    -0.133  
12 727 56135.00 I  0.138993 0.000020  0.401837 0.000028  I 0.4107859 0.0000041  0.2816 0.0031  I    -0.302    0.040    -0.068    0.097  0.138993  0.401814  0.4107666    -0.338    -0.018  
12 728 56136.00 I  0.140892 0.000019  0.401256 0.000027  I 0.4105478 0.0000046  0.1823 0.0026  I    -0.303    0.048    -0.078    0.056  0.140920  0.401178  0.4105485    -0.365     0.037  
12 729 56137.00 I  0.142441 0.000020  0.401049 0.000030  I 0.4104204 0.0000033  0.0857 0.0027  I    -0.290    0.119    -0.095    0.058  0.142506  0.401049  0.4104218    -0.378     0.066  
12 730 56138.00 I  0.143487 0.000020  0.400730 0.000030  I 0.4103435 0.0000027  0.0877 0.0024  I    -0.267    0.119    -0.123    0.058  0.143480  0.400692  0.4103389    -0.352     0.113  
12 731 56139.00 I  0.144600 0.000016  0.400252 0.000020  I 0.4102122 0.0000034  0.1879 0.0019  I    -0.237    0.119    -0.154    0.059  0.144625  0.400215  0.4102122    -0.361     0.129  
12 8 1 56140.00 I  0.145927 0.000016  0.399854 0.000029  I 0.4099573 0.0000027  0.3193 0.0024  I    -0.219    0.119    -0.151    0.061  0.145946  0.399829  0.4099390    -0.243    -0.097  
12 8 2 56141.00 I  0.147291 0.000016  0.399384 0.000029  I 0.4095700 0.0000035  0.4617 0.0023  I    -0.220    0.119    -0.107    0.061  0.147315  0.399345  0.4095109    -0.259    -0.018  
12 8 3 56142.00 I  0.148433 0.000015  0.398838 0.000029  I 0.4090577 0.0000038  0.5329 0.0031  I    -0.237    0.119    -0.052    0.061  0.148473  0.398802  0.4090457    -0.267     0.054  
12 8 4 56143.00 I  0.149238 0.000012  0.398186 0.000025  I 0.4085156 0.0000051  0.5699 0.0034  I    -0.271    0.119    -0.014    0.057  0.149249  0.398140  0.4084970    -0.253     0.091  
12 8 5 56144.00 I  0.149951 0.000014  0.397625 0.000027  I 0.4079222 0.0000057  0.5939 0.0038  I    -0.289    0.119    -0.001    0.052  0.149979  0.397590  0.4078980    -0.229     0.114  
12 8 6 56145.00 I  0.150651 0.000014  0.397039 0.000027  I 0.4073667 0.0000057  0.5013 0.0052  I    -0.304    0.119     0.002    0.052  0.150671  0.397024  0.4074006    -0.323     0.025  
12 8 7 56146.00 I  0.151447 0.000012  0.396389 0.000017  I 0.4069433 0.0000088  0.3377 0.0040  I    -0.307    0.119    -0.020    0.048  0.151467  0.396333  0.4069557    -0.340    -0.001  
12 8 8 56147.00 I  0.152461 0.000016  0.395900 0.000018  I 0.4066915 0.0000055  0.1735 0.0052  I    -0.292    0.054    -0.072    0.056  0.152500  0.395877  0.4066848    -0.288     0.044  
12 8 9 56148.00 I  0.153729 0.000016  0.395239 0.000016  I 0.4065860 0.0000055  0.0400 0.0039  I    -0.262    0.054    -0.122    0.056  0.153731  0.395218  0.4065725    -0.217     0.103  
12 810 56149.00 I  0.155294 0.000016  0.394268 0.000016  I 0.4065948 0.0000056 -0.0436 0.0036  I    -0.224    0.054    -0.147    0.056  0.155332  0.394230  0.4065859    -0.147     0.157  
12 811 56150.00 I  0.156927 0.000014  0.393472 0.000012  I 0.4066675 0.0000048 -0.1101 0.0039  I    -0.173    0.068    -0.154    0.098  0.156948  0.393425  0.4066744    -0.136     0.116  
12 812 56151.00 I  0.158504 0.000022  0.392927 0.000017  I 0.4068189 0.0000053 -0.1882 0.0036  I    -0.150    0.119    -0.156    0.044  0.158540  0.392912  0.4068334    -0.149     0.040  
12 813 56152.00 I  0.160241 0.000024  0.392377 0.000017  I 0.4070203 0.0000053 -0.1956 0.0044  I    -0.150    0.119    -0.157    0.044  0.160221  0.392335  0.4070462    -0.153    -0.034  
12 814 56153.00 I  0.162059 0.000021  0.391911 0.000015  I 0.4071800 0.0000069 -0.1126 0.0034  I    -0.170    0.119    -0.148    0.033  0.162134  0.391867  0.4071880    -0.175    -0.110  
12 815 56154.00 I  0.163341 0.000022  0.391440 0.000020  I 0.4072279 0.0000042  0.0231 0.0041  I    -0.192    0.119    -0.135    0.032  0.163362  0.391425  0.4072338    -0.192    -0.108  
12 816 56155.00 I  0.164332 0.000022  0.390765 0.000020  I 0.4071232 0.0000044  0.1907 0.0030  I    -0.204    0.119    -0.122    0.032  0.164337  0.390714  0.4071029    -0.213    -0.081  
12 817 56156.00 I  0.165599 0.000023  0.390001 0.000020  I 0.4068515 0.0000044  0.3432 0.0030  I    -0.212    0.119    -0.101    0.032  0.165627  0.389979  0.4068344    -0.237    -0.049  
12 818 56157.00 I  0.167096 0.000016  0.389064 0.000015  I 0.4064372 0.0000042  0.4946 0.0029  I    -0.230    0.119    -0.069    0.030  0.167118  0.389033  0.4064603    -0.252    -0.046  
12 819 56158.00 I  0.168558 0.000018  0.387978 0.000018  I 0.4058643 0.0000039  0.6399 0.0030  I    -0.252    0.119    -0.058    0.033  0.168597  0.387928  0.4058641    -0.264    -0.053  
12 820 56159.00 I  0.169937 0.000018  0.386769 0.000018  I 0.4051864 0.0000042  0.6983 0.0033  I    -0.273    0.119    -0.078    0.033  0.169942  0.386763  0.4051827    -0.273    -0.058  
12 821 56160.00 I  0.171244 0.000023  0.385467 0.000014  I 0.4045017 0.0000053  0.6547 0.0030  I    -0.282    0.119    -0.106    0.035  0.171298  0.385398  0.4044970    -0.283    -0.061  
12 822 56161.00 I  0.172376 0.000025  0.384293 0.000016  I 0.4038969 0.0000043  0.5515 0.0035  I    -0.284    0.119    -0.107    0.041  0.172368  0.384295  0.4039089    -0.301    -0.077  
12 823 56162.00 I  0.173377 0.000024  0.383123 0.000017  I 0.4034152 0.0000045  0.3988 0.0030  I    -0.296    0.119    -0.093    0.040  0.173431  0.383057  0.4034457    -0.321    -0.093  
12 824 56163.00 I  0.174088 0.000024  0.382037 0.000018  I 0.4031028 0.0000042  0.2356 0.0034  I    -0.317    0.119    -0.088    0.040  0.174105  0.382028  0.4031042    -0.337    -0.107  
12 825 56164.00 I  0.174638 0.000021  0.380973 0.000016  I 0.4029231 0.0000052  0.1350 0.0031  I    -0.340    0.060    -0.097    0.052  0.174644  0.380911  0.4029126    -0.362    -0.095  
12 826 56165.00 I  0.175195 0.000021  0.379965 0.000022  I 0.4027980 0.0000045  0.1389 0.0034  I    -0.352    0.062    -0.100    0.064  0.175245  0.379956  0.4027897    -0.384    -0.070  
12 827 56166.00 I  0.175628 0.000014  0.378787 0.000022  I 0.4026068 0.0000043  0.2583 0.0036  I    -0.349    0.068    -0.090    0.065  0.175637  0.378763  0.4025922    -0.394    -0.041  
